id,name,long_name,seshat_region_name,start_year,end_year,seshat_region_id,seshat_subregions_list,seshat_mac_region,tr_year_from,tr_polity_territory_from,tr_year_to,tr_polity_territory_to,pop_year_from,pop_polity_population_from,pop_year_to,pop_polity_population_to,stl_year_from,stl_settlement_hierarchy_from,stl_year_to,stl_settlement_hierarchy_to,adm_year_from,adm_administrative_level_from,adm_year_to,adm_administrative_level_to,rlg_religious_level_from,rlg_religious_level_to,milt_year_from,milt_military_level_from,milt_year_to,milt_military_level_to,bur_year_from,bur_year_to,bur_full_time_bureaucrat,mrt_merit_promotion,bldg_specialized_government_building,irrig_irrigation_system,wtr_drinking_water_supply_system,mrkt_market,food_food_storage_site,road_road,dur_polity_year_from,dur_polity_year_to,peak_peak_year_from,peak_peak_year_to,cntr_degree_of_centralization
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,900.0,610000.0,900.0,610000.0,900.0,7500000.0,900.0,8500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,900.0,610000.0,900.0,610000.0,1000.0,10000000.0,1000.0,14000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1000.0,810000.0,1000.0,810000.0,900.0,7500000.0,900.0,8500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1000.0,810000.0,1000.0,810000.0,1000.0,10000000.0,1000.0,14000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1050.0,1150000.0,1050.0,1150000.0,900.0,7500000.0,900.0,8500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
75.0,tr_byzantine_emp_2,Byzantine Empire II,Anatolia-Caucasus,867.0,1072.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1050.0,1150000.0,1050.0,1150000.0,1000.0,10000000.0,1000.0,14000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,8.0,,9.0,,,present,present,present,present,present,present,present,present,867.0,1072.0,1025.0,1025.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1080.0,1115000.0,,1115000.0,1100.0,5000000.0,1100.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1080.0,1115000.0,,1115000.0,1150.0,10000000.0,1150.0,10000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1080.0,1115000.0,,1115000.0,1150.0,6000000.0,1150.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1080.0,1115000.0,,1115000.0,1200.0,9000000.0,1200.0,9000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1080.0,1115000.0,,1115000.0,1200.0,7300000.0,1200.0,7300000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1090.0,400000.0,1150.0,750000.0,1100.0,5000000.0,1100.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1090.0,400000.0,1150.0,750000.0,1150.0,10000000.0,1150.0,10000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1090.0,400000.0,1150.0,750000.0,1150.0,6000000.0,1150.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1090.0,400000.0,1150.0,750000.0,1200.0,9000000.0,1200.0,9000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1090.0,400000.0,1150.0,750000.0,1200.0,7300000.0,1200.0,7300000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1200.0,480000.0,1200.0,600000.0,1100.0,5000000.0,1100.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1200.0,480000.0,1200.0,600000.0,1150.0,10000000.0,1150.0,10000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1200.0,480000.0,1200.0,600000.0,1150.0,6000000.0,1150.0,6000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1200.0,480000.0,1200.0,600000.0,1200.0,9000000.0,1200.0,9000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
76.0,tr_byzantine_emp_3,Byzantine Empire III,Anatolia-Caucasus,1073.0,1204.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1200.0,480000.0,1200.0,600000.0,1200.0,7300000.0,1200.0,7300000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,1073.0,1204.0,1180.0,1180.0,unitary state
861.0,tr_candar_bey,Beylik of Candar,Anatolia-Caucasus,1291.0,1461.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170.0,tr_cappadocia_2,Late Cappadocia,Anatolia-Caucasus,-330.0,16.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,130000.0,,130000.0,,300000.0,,400000.0,,3.0,,3.0,,4.0,,4.0,4.0,4.0,,5.0,,5.0,,,present,uncoded,present,present,uncoded,present,present,present,-330.0,16.0,-302.0,-95.0,nominal
170.0,tr_cappadocia_2,Late Cappadocia,Anatolia-Caucasus,-330.0,16.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,130000.0,,130000.0,,300000.0,,400000.0,,3.0,,3.0,,4.0,,4.0,4.0,4.0,,5.0,,5.0,,,present,uncoded,present,present,uncoded,present,present,present,-330.0,16.0,-302.0,-95.0,unitary state
170.0,tr_cappadocia_2,Late Cappadocia,Anatolia-Caucasus,-330.0,16.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,130000.0,,130000.0,,300000.0,,400000.0,,3.0,,3.0,,4.0,,4.0,4.0,4.0,,5.0,,5.0,,,present,uncoded,present,present,uncoded,present,present,present,-330.0,16.0,-302.0,-95.0,loose
161.0,tr_central_anatolia_mba,Middle Bronze Age in Central Anatolia,Anatolia-Caucasus,-2000.0,-1700.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,15000.0,,25000.0,,50000.0,,100000.0,,2.0,,2.0,,3.0,,6.0,1.0,2.0,,3.0,,4.0,,,present,unknown,present,present,unknown,present,present,present,-2000.0,-1700.0,-1850.0,-1750.0,loose
161.0,tr_central_anatolia_mba,Middle Bronze Age in Central Anatolia,Anatolia-Caucasus,-2000.0,-1700.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,15000.0,,25000.0,,50000.0,,100000.0,,2.0,,2.0,,3.0,,6.0,1.0,2.0,,3.0,,4.0,,,present,unknown,present,present,unknown,present,present,present,-2000.0,-1700.0,-1850.0,-1750.0,quasi-polity
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,400.0,1300000.0,400.0,1300000.0,400.0,15000000.0,400.0,15000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,400.0,1300000.0,400.0,1300000.0,500.0,20000000.0,500.0,20000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,400.0,1300000.0,400.0,1300000.0,600.0,15000000.0,600.0,12500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,500.0,1300000.0,500.0,1500000.0,400.0,15000000.0,400.0,15000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,500.0,1300000.0,500.0,1500000.0,500.0,20000000.0,500.0,20000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,500.0,1300000.0,500.0,1500000.0,600.0,15000000.0,600.0,12500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,600.0,1400000.0,600.0,1900000.0,400.0,15000000.0,400.0,15000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,600.0,1400000.0,600.0,1900000.0,500.0,20000000.0,500.0,20000000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
72.0,tr_east_roman_emp,East Roman Empire,Anatolia-Caucasus,395.0,631.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,600.0,1400000.0,600.0,1900000.0,600.0,15000000.0,600.0,12500000.0,,6.0,,6.0,,8.0,,8.0,7.0,7.0,,9.0,,9.0,,,present,present,present,present,present,present,present,present,395.0,631.0,527.0,542.0,unitary state
164.0,tr_hatti_new_k,Hatti - New Kingdom,Anatolia-Caucasus,-1400.0,-1180.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-1300.0,250000.0,-1300.0,350000.0,,1300000.0,,2000000.0,,3.0,,3.0,,4.0,,5.0,4.0,4.0,,6.0,,7.0,,,present,present,absent,present,present,present,present,present,-1400.0,-1180.0,-1240.0,-1240.0,unitary state
164.0,tr_hatti_new_k,Hatti - New Kingdom,Anatolia-Caucasus,-1400.0,-1180.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-1200.0,300000.0,-1200.0,400000.0,,1300000.0,,2000000.0,,3.0,,3.0,,4.0,,5.0,4.0,4.0,,6.0,,7.0,,,present,present,absent,present,present,present,present,present,-1400.0,-1180.0,-1240.0,-1240.0,unitary state
162.0,tr_hatti_old_k,Hatti - Old Kingdom,Anatolia-Caucasus,-1650.0,-1500.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-1600.0,50000.0,-1600.0,75000.0,,800000.0,,1600000.0,,3.0,,3.0,,3.0,,3.0,3.0,3.0,,6.0,,7.0,,,present,present,present,present,present,present,present,present,-1650.0,-1500.0,,,unitary state
162.0,tr_hatti_old_k,Hatti - Old Kingdom,Anatolia-Caucasus,-1650.0,-1500.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-1500.0,150000.0,-1500.0,200000.0,,800000.0,,1600000.0,,3.0,,3.0,,3.0,,3.0,3.0,3.0,,6.0,,7.0,,,present,present,present,present,present,present,present,present,-1650.0,-1500.0,,,unitary state
847.0,tr_karaman_bey,Beylik of Karaman,Anatolia-Caucasus,1250.0,1487.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0,tr_konya_eba,Konya Plain - Early Bronze Age,Anatolia-Caucasus,-3000.0,-2000.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,2.0,,2.0,,2.0,,3.0,,,,,,,,,uncoded,absent,present,uncoded,absent,uncoded,present,uncoded,-3000.0,-2000.0,,,quasi-polity
158.0,tr_konya_eca,Konya Plain - Early Chalcolithic,Anatolia-Caucasus,-6000.0,-5500.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,2500.0,,4000.0,,2.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,absent,absent,absent,,,,,uncoded,-6000.0,-5500.0,,,quasi-polity
155.0,tr_konya_enl,Konya Plain - Early Neolithic,Anatolia-Caucasus,-9600.0,-7000.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,absent,absent,absent,,,,,,-9600.0,-7000.0,,,unknown
163.0,tr_konya_lba,Konya Plain - Late Bronze Age II,Anatolia-Caucasus,-1500.0,-1400.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,50000.0,,75000.0,,300000.0,,400000.0,,3.0,,3.0,,3.0,,3.0,3.0,3.0,,7.0,,7.0,,,present,present,absent,present,present,present,present,present,-1500.0,-1400.0,-1450.0,-1450.0,
159.0,tr_konya_lca,Konya Plain - Late Chalcolithic,Anatolia-Caucasus,-5500.0,-3000.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,90.0,,90.0,,,,,,2.0,,3.0,,2.0,,3.0,1.0,2.0,,2.0,,3.0,,,unknown,unknown,unknown,uncoded,absent,unknown,unknown,absent,-5500.0,-3000.0,,,quasi-polity
157.0,tr_konya_lnl,Konya Plain - Late Neolithic,Anatolia-Caucasus,-6600.0,-6000.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,2500.0,,4000.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,absent,absent,absent,absent,,,,absent,-6600.0,-6000.0,,,
156.0,tr_konya_mnl,Konya Plain - Ceramic Neolithic,Anatolia-Caucasus,-7000.0,-6600.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,absent,absent,absent,absent,,absent,,absent,-7000.0,-6600.0,,,unknown
826.0,tr_latin_emp,Latin Empire,Anatolia-Caucasus,1204.0,1261.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0,tr_lydia_k,Kingdom of Lydia,Anatolia-Caucasus,-670.0,-546.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-600.0,250000.0,-600.0,250000.0,,,,,,3.0,,5.0,,4.0,,5.0,3.0,4.0,,4.0,,7.0,,,present,,present,,,,,present,-670.0,-546.0,-560.0,-560.0,confederated state
169.0,tr_lysimachus_k,Lysimachus Kingdom,Anatolia-Caucasus,-323.0,-281.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,-300.0,420000.0,-300.0,420000.0,,2000000.0,,3000000.0,,3.0,,3.0,,4.0,,4.0,2.0,2.0,,5.0,,7.0,,,present,unknown,present,present,present,present,present,present,-323.0,-281.0,-306.0,-281.0,loose
165.0,tr_neo_hittite_k,Neo-Hittite Kingdoms,Anatolia-Caucasus,-1180.0,-900.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,,300.0,,700.0,,80000.0,,160000.0,,3.0,,3.0,,4.0,,4.0,2.0,3.0,,4.0,,4.0,,,present,unknown,unknown,present,present,present,present,present,-1180.0,-900.0,,,
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1299.0,3.0,1380.0,3.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1325.0,200000.0,1325.0,400000.0,1381.0,4.0,1402.0,4.0,1360.0,5.0,1402.0,5.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1299.0,2.0,1328.0,2.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,loose
173.0,tr_ottoman_emirate,Ottoman Emirate,Anatolia-Caucasus,1299.0,1402.0,43.0,"Turkey, Armenia, Georgia, Azerbaijan",11.0,1320.0,18000.0,1320.0,18000.0,1350.0,700000.0,1350.0,1400000.0,1299.0,3.0,1380.0,3.0,1329.0,3.0,1359.0,4.0,2.0,2.0,,6.0,,6.0,1299.0,1402.0,absent,absent,present,present,unknown,present,present,present,1299.0,1402.0,1402.0,1402.0,unitary state
